ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-244636,2025-08-29 15:16,2025-08-29 15:36,2025-08-29 10:31,resolved,social,C102942,VR908919,VA-SW-NX1,Account & Login,Normal,Chat Frontline,A3010,,4,,,N,"Hi, Ordered Nexa watch last week. OTP not coming on my number. Need this sorted this week. Thanks in advance, Ayaan","Cx says OTP not rcvd. chk number on account. Number updated, rslvd.",legacy_fd
TK-244637,2025-08-29 15:26,2025-08-29 15:57,2025-09-01 15:32,closed,email,C107238,,VA-SP-ORB,Warranty & Repair,Normal,Escalations & Warranty,A3042,,4,,,Y,"Product: Orbit speaker
Purchased: 03 Sep
Issue: warranty claim pending for 4 days
Tried: called service centre
Expected: fix",customer reached out - repair status follow-up. checked rma status. new unit shipped under doa.,legacy_fd
TK-244639,2025-08-29 15:57,2025-08-29 16:06,2025-08-29 10:59,resolved,chat,C100559,VR906155,VA-SW-NX2,Billing & Payments,High,Billing,A3035,,,,,N,bought the nexa 2 around august 16 from amazon. the invoice pdf link gives a 404. can someone fix this?,Customer reached out - invoice not downloading. Regenerated invoice. Invoice emailed. Cx informed.,legacy_fd
TK-244640,2025-08-29 17:37,2025-08-29 20:44,2025-08-29 15:27,resolved,email,C105548,VR893911,VA-SW-NX2,Billing & Payments,Normal,Billing,A3035,,,,,N,"hi team,
bought the nexa 2 around 28/08 from flipkart. need gst invoice for my order.
i tried different browser. nothing changed.
i want my money back.
rgds lakshmi varghese",Cust contacted re invoice not downloading. Upadted GSTIN on order. Invice emailed. Case closed with cx consent.,legacy_fd
TK-244641,2025-08-29 19:14,2025-08-29 19:56,2025-08-29 14:32,resolved,chat,C106443,VR908853,VA-EB-PL2,Billing & Payments,High,Billing,A3027,,,,,N,my order has not been delivered yet - VR908853 - what do i do now?,"payment ok. shipment issue. -> logistics cx reached out - ord not delivered. chk AWB with courier. xfer to Logistics. RTO confirmed, reshipped.",legacy_fd
TK-244642,2025-08-29 19:55,2025-08-29 21:33,2025-09-03 16:44,resolved,email,C103143,,VA-EB-PL2,Billing & Payments,High,Billing,A3029,,3,,,N,"product: pules 2
order: vr886776
purchased: august 15
issue: paid, confirmed, then nothing. 12 days and counting
tried: called the courier
expected: fix",re: delivery delayed | checked awb with courier -> re-shipped from warehouse | xfer logistics,legacy_fd
TK-244643,2025-08-29 20:16,2025-08-29 20:19,2025-08-29 15:08,closed,chat,C108293,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,,,,,N,pickup scheduled but no one showed up.  i want a replacement,pickup missed | checked pickup awb -> pickup rescheduled for 01 sep,legacy_fd
TK-244644,2025-08-29 20:21,2025-08-30 01:15,2025-08-29 19:54,closed,email,C108257,VR891340,VA-AC-CH65,Billing & Payments,High,Billing,A3033,,4,,,N,"sir ji
need gst invoice for my order
the gan charger",invoice query | regenerated invoice -> gst invoice regenerated and shared //HAR,legacy_fd
TK-244645,2025-08-29 22:53,2025-08-29 22:56,2025-09-03 18:53,resolved,chat,C105767,VR903283,VA-SP-ORB,Other,High,Chat Frontline,A3002,,,,,N,"dear sir/madam,

i am writing with reference to my order of orbit speaker (vr903283) placed on august 23. service centre took it, now silence. i have called service centre. i request you to provide a resolution within 3 working days.

regards,
aarav jadhav
visakhapatnam","Cx reported RMA status query. Followed up with service centre. Repair completed, shipped back. Closing. -VG",legacy_fd
TK-244647,2025-08-30 07:07,2025-08-30 07:26,2025-08-30 02:19,resolved,social,C101114,,VA-SP-MINI,Other,Normal,Chat Frontline,A3009,,3,,,N,"very poor quality.  this is regarding orbit mini. paid via upi, amount deducted, no order confirmation. i already tried logging out and in. fix this or i am posting on twitter.",issue: amount deducted without order | confirmed with payment gateway -> auto-rfnd confirmed within 5-7 days,legacy_fd
TK-244648,2025-08-30 08:01,2025-08-30 08:38,2025-08-30 03:42,resolved,voice,C102443,VR900217,VA-SW-NX2,App & Firmware,Low,Voice Frontline,A3025,,,,,N,[IVR transcript] hi firmware update stuck for 2 hours my nexa 2 watch hello??,cx: firmware update failed | walked through recovery mode -> recovery successful,legacy_fd
TK-244649,2025-08-30 09:01,2025-08-30 10:05,2025-09-02 04:49,resolved,voice,C107733,,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3038,,,,,N,"hi
reutrn pickup has not happened
my nexa 2 wacth
help","1. Reverse pkp pending
2. chk pkp AWB
3. Refund processed without pkp as goodwill",legacy_fd
TK-244650,2025-08-30 10:05,2025-08-30 15:24,2025-09-04 10:06,resolved,email,C101724,VR899939,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,,,,,N,"PACKAGE NOT DELIVERED EVEN AFTER 14 DAYS
VR899939",Reported: order not delivered. Raised ticket w/ courier partner. Refund initiated as lost in transit. Cx satisfied on chat. (SOP 4.2) ~Imran,legacy_fd
TK-244651,2025-08-30 10:54,2025-08-30 12:29,2025-08-30 07:13,resolved,email,C102565,,VA-AC-CBL,Billing & Payments,Normal,Billing,A3033,,4,,,N,"Product: braided cable
Purchased: 29-08-2025
Issue: the invoiice PDF link gives a 404
Tried: tried different browser
Expected: replacement",cx: invoice not downloading | updated gstin on ord -> gst invoice regenerated & shared //HAR,legacy_fd
TK-244653,2025-08-30 11:12,2025-08-30 12:35,2025-08-30 07:49,resolved,email,C109292,VR903666,VA-SP-MINI,App & Firmware,Normal,Email Frontline,A3021,,3,,,Y,"hello,
ordered orbit mini recently. it's showing a spinning circle for hours.
i restarted the app. nothing changed.
can someone fix this?
thanks & regards joseph d'souza",resolved on call //SIM,legacy_fd
TK-244654,2025-08-30 11:21,2025-08-30 16:31,2025-08-30 11:39,resolved,social,C100907,VR908570,VA-EB-PL1,Other,Low,Chat Frontline,A3010,,,,,N,This is vrey disappointing.  I boought the Pulse buds on 05 Jul. cannot pair the Pluse buds with my laptop. I already forgot the device and tried again. Refund. Now.,"Ticket raised for pairing failure. Asked cx to reset the device. Reset done, paired ok.",legacy_fd
TK-244655,2025-08-30 12:00,2025-08-30 12:43,2025-08-30 07:27,resolved,social,C108492,,VA-EB-PL1,Billing & Payments,High,Billing,A3033,,,,,N,"Hi, Bought pulse 1 around 17 Aug from vireo.in. Need the bill with my firm's GSTIN on it. What do I do now?",issue: gst invoice rqeuest | regenerated invoice -> gst invoice regenerated & shared //HAR,legacy_fd
TK-244656,2025-08-30 12:42,2025-08-30 13:29,2025-08-31 08:24,resolved,voice,C103982,VR896372,VA-AC-CBL,Delivery & Shipping,Normal,Logistics,A3031,,2,,,N,[IVR transcript] Honestly regretting this purchase. This is regarding braided cable. package not delivered even after 12 days. I already checked the tracking page daily. Escalate this to someone senior,"Courier conf delivery for 04 Sep, cx informed. Issue: shipment not received. chk AWB w/ courier. (SOP 5.4) [closed]",legacy_fd
TK-244657,2025-08-30 13:12,2025-08-30 14:43,2025-08-30 10:02,resolved,email,C103347,VR901399,VA-EB-PL1,Charging & Battery,Normal,Email Frontline,A3018,,3,,,N,"not acceptable at this price. the pulse buds purchased a month ago, ordr vr901399. the l bud is basically a paperweight now, r is fine. i already removed and reinserted it 10 times. refund. now.","cx says left bud not charging. asked for phooto of the bud contacts. adv pin cleaning, cx conf ok. closing.",legacy_fd
TK-244659,2025-08-30 13:46,2025-08-30 14:12,2025-09-01 09:09,resolved,chat,C103963,VR881503,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3029,,,,,N,"Product: the AirLite buds
Order: VR881503
Purchased: August 27
Issue: paid on August 27, still waiting for something to show up
Tried: called the courier
Expected: fix","1. Order not delivered
2. Checked AWB with courier
3. Courier confirmed delivery for 01 Sep, cx informed",legacy_fd
TK-244661,2025-08-30 14:43,2025-08-30 17:52,2025-09-01 12:35,resolved,social,C101152,VR891425,VA-SW-NX2,Billing & Payments,High,Billing,A3035,,,6499,RETURN-QC-OK,N,"Dear Sir/Madam,

I am writing wth reference to my order of teh Nexa 2 placed on 18-08-2025. Still waiting for my refund. I have emailed twice. I request you to provide a resolution within 3 working days.

Yours faithfully,
Ritika Kulkarni
Pune",resolved on call (SOP 5.4),legacy_fd
TK-244662,2025-08-30 15:25,2025-08-30 20:41,2025-09-01 15:34,resolved,email,C102448,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,,3,,,N,Pathetic experience honestly. Got pulse 2 buds from Amazon in July. pickup scheduled but no one showed up. I already called courier. This is the last time I buy frm you.,cx: pickup not done | re-raised pickup with courier -> refund processed without pickup as goodwill ~Pranav,legacy_fd
TK-244663,2025-08-30 16:43,2025-08-30 16:44,2025-08-30 11:37,resolved,chat,C102528,,VA-EB-PL2,Other,Normal,Chat Frontline,A3010,,4,,,N,"battery backup is terrible now
please call me on my registered number","Reported: poor battery backup. adv disabling ANC/AOD to test. adv settings change, cx satisfied.",legacy_fd
TK-244664,2025-08-30 17:38,2025-08-30 17:41,2025-08-30 12:22,resolved,chat,C107655,VR892194,VA-EB-PL2,Account & Login,Normal,Chat Frontline,A3011,,,,,N,"dera sir/madam,

i am writing w/ reference to my order of pulse 2 placed on 20-07-2025. otp not coming on my number. i have tried 5 times. i request you to kindly arrange a replacement.

regards,
ritika srivastava",login issue | checked otp logs -> account unlocked -SM,legacy_fd
TK-244665,2025-08-30 17:51,2025-08-30 17:56,2025-08-30 12:57,resolved,chat,C103975,VR884930,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3010,,,,,N,"I bought Pulse 2 on 28-07-2025. Keeps losing my phone if I walk to the other room. I want my money back. Thanks, Yash",see prev,legacy_fd
TK-244666,2025-08-30 17:58,2025-08-30 18:00,2025-08-30 12:50,resolved,chat,C103747,,VA-EB-PL2,Connectivity,Normal,Chat Frontline,A3013,,4,,,N,"Hey, Got pulse 2 buds from Amazon a month ago.  It connects for a second and then vanishes from the device list. I restarted the phone. Nothing changed. Please advise.","Reset done, paired ok. Issue: pairing failure. Checked phone OS version. //SNE",legacy_fd
TK-244668,2025-08-30 18:16,2025-08-30 20:29,2025-08-30 15:12,resolved,email,C106722,VR903162,VA-EB-AIR,Connectivity,Low,Email Frontline,A3018,,,,,N,"helo
connection drops constantly
hello??","cx says bt dropouts. checked interference sources. advised, cx will monitor. closing.",legacy_fd
TK-244670,2025-08-30 19:42,2025-08-30 20:08,2025-09-04 15:10,resolved,voice,C102094,VR895698,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3029,,4,1400,RETURN-QC-OK,N,[IVR transcript] GOT A DIFFERENT COLOUR THAN ORDERED - I WANT MY MONEY BACK,"re: wrong variant received | verified order vs delivered item photos -> refund approved, rs 1400, 5-7 working days",legacy_fd
TK-244671,2025-08-30 20:37,2025-08-30 21:02,2025-08-30 15:45,resolved,social,C103984,VR880092,VA-EB-PL2,Other,Normal,Chat Frontline,A3010,,,,,N,"dear sir/madam,

i am writing wiith reference to my order of pulse 2 buds (vr880092) placed on 27/08. typo in the flat number, courier wil never find it. i have tried editing in app. i request you to kindly arrange a replacement.

regards,
pooja mehat","cx states wrong pincode. Updated address with crr. Already dispatched, adv to redirect with crr.",legacy_fd
TK-244673,2025-08-30 20:43,2025-08-30 20:47,2025-08-30 15:33,resolved,chat,C104826,VR909766,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3013,,3,,,Y,"Namaste, Ordered airlite earbuds last week. I have to charge it twice a day now, it used to last days. I turned off always-on display. Nothing changed. Please call me on my regisetred number. Regards, Komal",as discussed //SNE,legacy_fd
TK-244674,2025-08-30 21:36,2025-08-30 21:39,2025-08-30 16:56,resolved,chat,C100240,VR896636,VA-EB-PL2,Audio Quality,Low,Chat Frontline,A3010,,,,,Y,"to the vireo customer care team,

i am writing with reference to my order of pulse 2 buds (vr896636) placed on 23-07-2025.  only one side plays sound. i have checked balance settings. i request u to process a refund to my original payment method.

regards,
sneha mehta","Cust contacted re left side silent. Asked cx to check bud in case. rplc approved, reverse pkp arranged.",legacy_fd
TK-244675,2025-08-30 22:05,2025-08-30 22:07,2025-08-31 17:03,resolved,chat,C106900,,VA-SW-NX2,Delivery & Shipping,Low,Logistics,A3031,,4,,,Y,"Dear team, Ordered the Nexa 2 3 wees back. Received damaged product. I toko photos. Please help. Thhank you,","Replacement raised, RMA shared w/ cx. Issue: damaged in transit. Photos received, damage conf. (SOP 3.1) [closed]",legacy_fd
TK-244676,2025-08-30 22:27,2025-08-30 22:28,2025-08-30 17:12,resolved,chat,C106138,,VA-HP-ST2,Returns & Refunds,Low,Returns Desk,A3037,,4,2000,RETURN-QC-OK,N,"hey
refund was promised 5 days ago and nothing
my strata 2 headphones",issue: refund not crdeited | chk reverse pkp qc status -> refund of rs 2000 initiated to source,legacy_fd
TK-244677,2025-08-30 22:58,2025-08-31 05:12,2025-08-30 23:56,resolved,email,C100635,VR889420,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,,,2499,DOA-REPL,N,box was crushed and the pulse 1 is cracked. vr889420,Cust contacted re damaged in transit. Cehcked with courier for damage claim. Full refund processed (2499). (SOP 2.7),legacy_fd
TK-244678,2025-08-31 01:02,2025-08-31 01:12,2025-08-30 19:58,resolved,chat,C101905,VR909365,VA-HP-ST3,Audio Quality,Normal,Chat Frontline,A3003,,2,,,N,"random disconnects during calls, vr909365",customer states intermittent disconnects. checked fw 2.9.11. fw update resolved.,legacy_fd
TK-244680,2025-08-31 06:13,2025-08-31 06:13,2025-08-31 01:07,closed,chat,C105646,VR906099,VA-SW-NX1,Charging & Battery,Low,Chat Frontline,A3008,,4,,,N,not what i expected from vireo.  ordered my nexa last week. battery draining even when not in use. i already turned off always-on display. this is the last time i buy from you.,"Contact re rapid battery drain. Checked usage pattern with cx. FW update pushed, advised to monitor. ~Ramesh",legacy_fd
TK-244681,2025-08-31 08:19,2025-08-31 08:22,2025-08-31 03:27,resolved,chat,C101126,,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3038,,,2799,RETURN-QC-OK,N,"you picked up the item 13 days ago and my money hasn't come back, how do i get thsi fixed?","1. Refund delay
2. Checked reverse pkp QC status
3. Refunded Rs 2799 [closed]",legacy_fd
TK-244682,2025-08-31 09:35,2025-08-31 12:50,,open,email,C103278,VR904455,VA-EB-PL2,Billing & Payments,High,Billing,A3028,,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of my Pulse 2 (VR904455) placed on 17-08-2025. Payment successful but order not delivered. I have called the courier. I request you to provide a resolution within 3 working days.

Yours faithfully,
Riya Saxena
Pune","cx reached out - ord not delivered. chk awb w/ crr. xfer to logistics. crr conf dlvry for 02 sep, cx informed.",legacy_fd
TK-244683,2025-08-31 10:02,2025-08-31 10:04,2025-09-03 04:50,resolved,chat,C105052,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,,2,,,Y,PATHETIC EXPERIENCE HONESTLY. Bought pulse 2 bds around 27 Aug from vireo.in. recieved the wrong item. I already checked the invoice. This is the last tiime I buy from you,rplc unit dispatched. Issue: wrong variant received. Raised with warehouse. [closed],legacy_fd
TK-244684,2025-08-31 10:18,2025-08-31 11:24,2025-08-31 06:10,resolved,voice,C102726,,VA-HP-ST3,Audio Quality,Normal,Voice Frontline,A3025,,4,,,N,[IVR transcript] i bought strata 3 on 02/06.  crackling sound in the left side. how do i get this fixed? thank you yash,"FW update, cx to monitor. Issue: static noise in audio. Asked for a recording.",legacy_fd
TK-244686,2025-08-31 10:30,2025-08-31 14:12,2025-09-01 09:10,resolved,email,C100541,VR890176,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3030,,,,,N,"my order has not been delivered yet
vr890176",Cust contacted re shipment not rcvd. Checked AWB with courier. rfnd initiated as lost in transit. Cx satisfied on chat. (SOP 4.2) ~Imran,legacy_fd
TK-244687,2025-08-31 11:29,2025-08-31 11:50,2025-09-08 08:41,resolved,chat,C101796,VR890126,VA-EB-PL2,Warranty & Repair,Low,Escalations & Warranty,A3039,,2,,,Y,"hi
the l bud is basically a paperweight now, r is fine",rslvd on call,legacy_fd
TK-244689,2025-08-31 13:46,2025-08-31 17:27,2025-08-31 12:06,resolved,email,C100124,VR904300,VA-SP-MINI,Other,Normal,Email Frontline,A3018,,5,,,N,"sir ji
ur ad said 20% off and the cart says full price
please help karo",cx reported promo code invalid. checked cart eligibility. partial refund of discount amount issued. will monitor.,legacy_fd
TK-244690,2025-08-31 13:53,2025-08-31 13:55,2025-08-31 08:44,resolved,chat,C107712,VR881938,VA-EB-PL2,Other,Normal,Chat Frontline,A3004,,4,350,CANCEL,N,"ordered the wrong colour, don't ship it
waiting for ur reply","re: cancellation request | checked shipment status -> cancelled, rfnd initiated",legacy_fd
TK-244692,2025-08-31 14:08,2025-08-31 14:52,2025-09-02 09:44,resolved,email,C103710,VR893752,VA-SW-NX2,Billing & Payments,High,Billing,A3028,,,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the Nea 2 placed on 17 Aug. Payment successful but order not delivered. I have called the courier. I REQUEST YOU TO LOOK INOT THIS MAATTER AT THE EARLIEST.

REGARDS,
KABIR JAIN",misrouted - dlvry. xfer. -,legacy_fd
